Host_Gender,Latitude,Longitude,Area,Room_type,Minimum_nights,review_per_month,total_reviews,price
1,40769,-73775,1,0,4,1570,116,1
0,40765,-73778,2,0,5,290,140,2
1,40766,-73770,2,0,3,3030,155,2
0,40769,-73778,2,1,1,11930,187,0
1,40761,-73772,1,1,3,9780,223,2
1,40763,-73770,2,1,1,8970,28,0
1,40768,-73773,0,1,1,2610,224,2
1,40763,-73776,4,1,2,2100,84,0
1,40769,-73778,0,0,4,230,105,1
1,40760,-73770,1,0,3,3950,68,1
0,40762,-73770,2,0,3,1180,63,2
0,40766,-73776,1,1,2,4750,65,2
0,40765,-73772,2,1,1,1910,51,0
0,40760,-73776,0,0,5,860,154,1
1,40763,-73772,3,0,5,2250,66,2
0,40763,-73778,0,0,3,930,26,1
0,40766,-73777,0,1,2,9660,130,2
0,40765,-73773,1,1,3,5540,59,2
0,40766,-73772,4,0,3,330,30,2
1,40765,-73779,1,0,5,120,184,1
1,40761,-73774,2,0,5,1100,45,2
1,40761,-73771,1,0,4,120,59,1
0,40762,-73772,4,0,5,1880,189,2
0,40768,-73779,1,0,5,1180,131,1
0,40767,-73772,4,0,5,3620,170,2
1,40760,-73770,4,1,2,8770,115,0
0,40760,-73778,3,0,5,3940,74,2
0,40765,-73779,2,0,3,240,170,2
0,40766,-73779,3,0,5,4230,102,2
1,40766,-73776,4,0,5,2190,37,2
0,40765,-73774,3,0,5,3690,36,2
0,40765,-73774,0,0,4,4340,121,1
1,40760,-73778,2,0,5,2640,108,2
0,40768,-73778,1,0,5,4620,66,1
1,40762,-73774,1,1,2,2560,166,2
0,40766,-73771,0,0,4,2680,106,1
0,40763,-73771,1,0,4,4880,199,1
0,40766,-73775,1,0,5,3030,13,1
0,40764,-73770,4,1,3,10130,65,0
0,40766,-73775,4,0,3,3880,86,2
0,40767,-73771,1,1,1,4140,206,2
0,40766,-73770,4,0,3,2670,145,2
1,40768,-73778,4,1,2,8250,113,0
0,40760,-73771,3,0,4,3580,134,2
0,40766,-73779,1,0,5,4019,167,1
1,40767,-73773,0,1,2,1760,248,2
0,40764,-73775,4,0,3,1370,68,2
0,40765,-73771,3,0,5,2240,56,2
1,40763,-73774,1,1,1,10510,236,2
1,40769,-73771,2,1,3,5090,227,0
0,40765,-73778,0,1,1,12710,85,2
0,40765,-73774,1,1,3,13460,15,1
0,40760,-73771,3,0,3,2260,22,2
0,40767,-73773,1,1,1,1560,155,2
1,40765,-73770,2,1,2,3880,44,0
0,40767,-73774,1,0,4,3030,170,1
0,40762,-73779,4,0,5,4920,187,2
0,40762,-73771,0,1,3,10100,179,1
0,40761,-73777,4,1,2,2720,56,0
0,40768,-73775,2,1,2,6990,124,0
0,40767,-73776,4,0,4,3010,118,2
1,40765,-73774,2,0,4,2790,66,0
0,40769,-73779,4,0,3,3570,17,2
1,40765,-73771,4,1,2,680,186,0
1,40768,-73775,1,1,3,5280,216,2
1,40768,-73775,2,0,3,240,42,0
0,40763,-73778,2,0,5,1860,172,2
0,40762,-73772,4,0,4,1570,154,2
1,40763,-73770,3,1,1,3540,14,0
1,40761,-73774,1,0,3,3150,19,1
1,40769,-73773,4,1,3,14980,197,0
1,40760,-73771,1,1,1,1380,71,2
1,40762,-73771,4,0,5,1810,86,0
1,40761,-73777,2,1,1,3240,97,0
1,40762,-73779,2,0,3,3100,140,2
1,40761,-73770,2,0,5,3680,185,0
0,40768,-73773,3,0,3,3960,145,2
1,40765,-73778,0,1,3,710,52,2
1,40764,-73775,2,1,2,3930,138,0
1,40767,-73775,3,1,3,12870,96,0
1,40766,-73779,3,0,5,4880,145,0
1,40760,-73774,0,1,2,6710,145,2
1,40763,-73772,1,0,4,1410,75,1
0,40760,-73777,2,0,5,820,63,2
0,40768,-73777,4,1,1,7550,214,0
1,40764,-73770,1,0,4,4280,48,1
0,40765,-73776,4,1,1,5730,1,0
0,40760,-73772,4,0,5,2340,22,2
1,40763,-73771,0,1,2,2070,13,2
0,40762,-73772,4,0,4,3970,9,2
1,40763,-73773,0,1,2,14470,365,2
1,40766,-73778,1,1,2,2820,97,2
0,40766,-73774,0,1,3,2050,106,2
0,40765,-73777,3,0,5,3930,197,2
1,40767,-73776,0,1,2,12940,160,2
1,40761,-73779,4,0,5,3760,183,0
0,40764,-73779,2,1,1,1740,27,0
0,40767,-73778,2,1,2,6890,151,0
0,40762,-73773,2,0,3,2140,151,2
0,40763,-73775,3,1,2,140,45,0
1,40764,-73772,0,1,2,1770,161,2
0,40763,-73775,1,0,3,1710,149,1
1,40764,-73773,0,0,3,2630,167,1
0,40769,-73777,2,1,3,13460,438,0
0,40769,-73778,0,0,5,310,51,1
0,40763,-73771,3,0,5,2200,164,2
0,40760,-73776,4,1,2,11260,164,0
0,40760,-73778,4,1,3,10040,475,0
0,40762,-73779,4,1,3,7840,180,0
1,40768,-73776,0,1,1,10010,58,2
0,40762,-73777,3,1,1,3800,403,0
0,40763,-73774,1,1,1,120,354,2
1,40766,-73773,0,0,3,4960,181,1
1,40768,-73778,0,1,1,9620,201,2
0,40762,-73779,0,1,1,11050,57,1
1,40764,-73775,1,0,5,3000,85,1
0,40762,-73778,4,1,1,2660,20,0
1,40761,-73771,3,0,5,4720,22,2
0,40769,-73773,1,0,4,1380,122,1
0,40769,-73776,4,1,3,12150,118,0
0,40764,-73774,3,1,3,3360,68,0
0,40761,-73776,1,1,1,13540,10,2
0,40763,-73770,1,1,1,11030,215,2
0,40761,-73770,0,1,3,590,226,2
0,40766,-73770,0,1,2,2580,54,2
0,40763,-73772,3,1,2,14070,16,0
1,40767,-73771,0,0,3,1600,82,1
0,40761,-73770,1,0,4,580,29,1
1,40767,-73779,2,0,5,840,65,2
0,40761,-73774,3,1,3,14310,230,0
1,40760,-73773,0,0,3,2140,9,1
1,40764,-73771,4,1,1,9810,72,0
0,40762,-73771,3,0,3,2350,58,2
0,40769,-73774,1,0,5,3570,55,1
0,40762,-73779,0,0,5,770,33,1
1,40762,-73772,3,1,2,13800,145,0
1,40763,-73779,4,0,3,1840,103,0
0,40769,-73770,3,0,5,100,40,2
0,40760,-73775,0,0,4,2340,48,1
1,40764,-73777,1,0,4,4019,90,1
0,40769,-73773,2,1,3,11850,177,0
1,40769,-73771,0,1,3,1430,373,2
0,40762,-73771,0,0,3,4140,14,1
1,40764,-73778,3,1,2,5100,47,0
1,40766,-73771,0,0,3,2410,68,1
1,40764,-73771,3,0,3,3290,177,0
0,40767,-73778,2,1,1,9160,211,0
1,40763,-73775,0,0,5,2890,57,1
0,40766,-73772,4,0,4,3230,122,2
0,40769,-73778,3,1,3,12640,204,0
0,40768,-73771,1,0,4,3430,191,1
1,40764,-73774,0,0,5,4200,120,1
0,40761,-73778,3,0,3,2760,144,2
0,40760,-73777,2,1,3,13330,68,0
1,40763,-73772,0,0,4,1550,186,1
1,40769,-73776,0,1,3,2050,235,2
1,40765,-73771,3,1,2,3670,79,0
0,40766,-73776,3,0,3,1620,10,2
1,40761,-73773,3,1,2,10210,473,0
1,40766,-73771,1,1,2,12250,291,2
0,40769,-73772,0,1,2,350,366,2
1,40760,-73771,0,0,3,670,121,1
0,40768,-73775,2,0,5,530,26,2
1,40760,-73778,0,0,5,1250,131,1
1,40764,-73775,1,1,3,5790,115,2
0,40765,-73772,0,0,4,1400,73,1
1,40766,-73773,1,0,5,2180,21,1
1,40764,-73776,4,1,2,11900,481,0
0,40762,-73775,1,0,4,1700,23,1
0,40767,-73778,1,0,5,2570,174,1
1,40760,-73775,0,0,3,3350,198,1
0,40767,-73772,1,1,3,5320,85,1
1,40762,-73776,3,0,4,2230,73,2
1,40761,-73772,4,1,1,3400,171,0
1,40766,-73775,3,1,1,7910,455,0
1,40765,-73774,3,0,4,4410,165,0
0,40768,-73776,1,0,4,2530,130,1
1,40764,-73771,3,0,3,130,134,2
0,40767,-73775,0,0,5,2790,107,1
1,40765,-73776,3,1,1,5510,122,0
1,40764,-73772,3,1,3,14780,39,0
1,40760,-73777,1,1,1,8189,182,2
0,40762,-73770,1,0,4,2540,88,1
1,40761,-73772,2,0,5,1470,11,2
1,40760,-73779,3,1,1,7300,139,0
0,40762,-73772,3,1,3,6840,149,0
1,40764,-73771,4,1,2,11970,53,0
0,40763,-73776,1,0,5,2940,4,1
0,40766,-73778,1,0,4,310,180,1
1,40766,-73778,1,1,1,12850,286,2
1,40761,-73771,4,0,3,3400,187,2
0,40760,-73770,1,1,1,4210,324,2
0,40765,-73771,1,1,2,14880,383,2
0,40766,-73779,2,0,3,4590,135,2
1,40764,-73775,3,1,2,1000,116,0
0,40760,-73776,1,1,2,1140,115,2
1,40769,-73779,3,1,2,13150,75,0
0,40766,-73772,1,1,2,9580,485,1
1,40762,-73776,3,1,3,12700,16,0
0,40761,-73771,4,1,2,10110,3,0
0,40765,-73774,0,1,1,6040,100,2
0,40764,-73771,0,0,3,3680,39,1
0,40762,-73771,2,0,5,1950,53,2
0,40765,-73777,4,1,3,10620,406,0
1,40762,-73776,3,1,2,2680,235,0
1,40764,-73773,1,0,3,3260,10,1
1,40762,-73777,4,0,3,420,6,2
1,40761,-73775,1,0,4,950,169,1
0,40765,-73776,1,1,2,2029,128,2
0,40768,-73771,0,1,3,250,68,2
0,40763,-73771,1,1,1,11320,123,2
1,40764,-73775,1,0,5,3050,187,1
1,40764,-73776,3,0,4,2900,25,2
0,40760,-73770,3,0,4,3700,143,2
0,40761,-73770,0,0,5,3670,84,1
0,40769,-73774,3,0,3,2510,175,2
1,40761,-73772,1,1,1,470,178,2
0,40760,-73778,1,1,2,11430,45,2
0,40765,-73778,0,0,5,4059,20,1
0,40764,-73774,1,1,3,1680,153,2
1,40762,-73772,0,0,3,730,27,1
0,40762,-73779,1,1,2,6550,98,2
1,40761,-73773,1,1,3,5500,198,2
0,40766,-73776,4,1,3,11650,232,0
0,40765,-73770,3,1,1,12640,92,0
1,40760,-73777,0,1,3,1690,308,2
0,40768,-73773,1,1,3,4770,108,2
1,40764,-73772,4,0,3,20,9,2
1,40769,-73774,1,0,5,3660,161,1
1,40760,-73770,0,0,4,110,141,1
0,40767,-73771,4,0,3,3560,109,2
0,40763,-73777,3,0,4,2960,94,2
0,40768,-73778,4,1,3,7910,193,0
1,40765,-73774,3,0,4,4870,15,2
1,40763,-73778,1,1,1,8530,230,2
1,40765,-73778,2,0,3,4710,130,2
0,40763,-73770,1,0,5,4670,41,1
1,40769,-73775,0,1,1,2820,319,2
0,40765,-73773,1,0,4,650,18,1
1,40760,-73778,1,0,3,3510,193,1
0,40762,-73777,3,0,4,4540,62,2
0,40767,-73775,1,0,3,3190,90,1
0,40760,-73773,3,1,1,9580,84,0
1,40762,-73773,2,1,3,310,438,0
0,40762,-73773,4,0,4,2100,100,2
1,40764,-73771,1,0,4,2600,28,1
1,40761,-73779,3,1,2,7180,49,0
0,40762,-73771,1,1,3,6830,222,1
0,40768,-73775,3,0,5,2590,37,2
0,40764,-73772,3,1,2,8770,27,0
0,40768,-73779,1,1,3,10850,127,2
0,40763,-73772,4,1,3,10830,229,0
1,40767,-73770,4,0,4,2790,100,2
1,40766,-73778,2,1,2,3130,154,0
0,40765,-73776,2,1,3,2500,219,0
1,40769,-73774,3,0,4,2190,67,0
0,40768,-73773,0,1,3,7180,148,2
1,40769,-73773,4,1,2,950,39,0
1,40762,-73775,3,0,5,2980,87,2
1,40765,-73771,1,1,3,9180,379,2
1,40765,-73770,1,1,1,10610,45,2
0,40762,-73770,1,0,3,4650,162,1
0,40762,-73774,0,0,5,600,8,1
1,40762,-73770,1,0,4,3440,184,1
0,40765,-73774,3,1,1,5980,21,0
0,40761,-73771,3,1,1,4270,198,0
0,40763,-73772,1,1,2,5640,188,1
0,40765,-73778,1,1,1,4650,66,2
0,40767,-73774,3,1,1,860,137,0
1,40764,-73776,2,0,3,4740,38,0
0,40766,-73779,4,0,5,1560,107,2
1,40763,-73779,1,0,3,2570,6,1
1,40761,-73771,2,0,4,330,85,2
1,40768,-73777,3,0,4,4010,186,0
1,40763,-73774,1,0,4,2040,40,1
0,40764,-73771,0,1,3,6680,454,2
0,40765,-73775,2,1,2,12830,215,0
1,40760,-73774,2,0,5,2430,106,2
1,40766,-73779,2,1,3,7420,109,0
0,40763,-73770,3,1,2,5740,124,0
0,40764,-73770,1,0,3,2100,125,1
0,40763,-73770,4,1,3,13310,49,0
0,40768,-73778,2,0,5,3530,85,2
1,40765,-73779,2,1,3,11020,57,0
0,40763,-73773,2,1,3,3570,489,0
1,40763,-73775,0,0,4,440,120,1
0,40766,-73773,0,0,4,1530,183,1
1,40765,-73777,0,0,3,3520,200,1
0,40768,-73779,1,0,4,2290,142,1
1,40769,-73774,3,1,3,2700,47,0
1,40766,-73773,0,0,3,4660,190,1
1,40764,-73772,1,0,3,30,118,1
0,40767,-73773,1,0,3,4940,29,1
1,40766,-73774,3,1,3,3870,232,0
1,40761,-73772,4,0,3,3880,56,0
0,40762,-73771,1,0,5,3860,12,1
1,40760,-73775,3,0,5,70,123,2
1,40766,-73771,1,0,4,1920,165,1
1,40766,-73777,3,0,5,2550,170,2
0,40765,-73773,3,0,4,4620,173,2
0,40762,-73776,1,0,5,1330,115,1
1,40763,-73775,2,1,1,3280,151,0
1,40766,-73775,1,1,1,200,103,2
0,40761,-73771,0,1,3,4000,166,2
0,40767,-73779,1,0,4,770,28,1
1,40766,-73778,4,0,4,1710,172,0
0,40765,-73773,3,0,3,4510,25,2
0,40763,-73777,2,1,2,14800,298,0
0,40766,-73770,1,0,5,2140,85,1
0,40768,-73776,2,1,3,11280,289,0
0,40768,-73777,2,0,3,1340,199,2
1,40767,-73775,3,1,1,11410,34,0
0,40762,-73770,1,1,3,3910,95,2
1,40766,-73777,0,1,3,6120,126,2
1,40765,-73779,0,0,4,990,146,1
0,40763,-73778,2,0,4,4480,28,2
0,40769,-73777,1,0,4,2340,8,1
1,40768,-73776,2,1,1,8680,70,0
0,40762,-73773,2,1,2,8400,232,0
0,40760,-73773,1,0,4,1300,194,1
0,40767,-73777,0,1,2,12200,52,1
0,40766,-73772,4,0,5,1320,125,2
1,40762,-73771,3,0,4,1290,189,0
1,40769,-73777,3,0,5,1240,53,0
1,40763,-73779,4,1,3,6950,63,0
1,40768,-73771,2,1,3,410,218,0
0,40764,-73776,2,0,5,610,32,2
0,40766,-73772,0,0,5,1650,39,1
0,40761,-73779,3,1,2,2180,430,0
1,40761,-73779,3,0,5,4250,118,0
0,40761,-73770,3,0,5,4910,87,2
0,40762,-73772,2,0,4,3150,175,2
0,40768,-73772,0,1,3,9490,108,1
0,40761,-73774,3,0,4,4340,128,2
1,40767,-73778,1,1,1,8580,488,2
1,40760,-73770,3,1,3,4410,127,0
0,40763,-73778,0,1,2,580,458,2
1,40763,-73774,1,1,2,6160,78,2
1,40761,-73772,1,0,5,1020,123,1
0,40769,-73776,2,1,1,430,124,0
0,40765,-73773,4,0,5,3320,162,2
1,40765,-73771,1,1,1,5580,76,2
0,40765,-73779,4,0,5,2690,178,2
1,40768,-73772,1,0,4,660,98,1
1,40767,-73777,0,0,4,1750,184,1
0,40767,-73771,3,0,3,1760,121,2
1,40766,-73772,0,0,3,3400,176,1
0,40760,-73778,4,0,5,4680,171,2
1,40767,-73779,1,1,1,570,272,2
0,40760,-73772,1,1,3,2890,156,2
0,40765,-73772,0,1,1,10920,61,2
0,40769,-73779,0,0,3,4810,5,1
1,40762,-73777,0,0,4,1370,45,1
0,40766,-73779,1,1,3,3570,99,2
1,40766,-73774,1,0,4,2500,16,1
1,40764,-73777,3,1,3,480,61,0
0,40766,-73771,1,1,2,3220,6,2
1,40765,-73772,4,1,2,430,220,0
0,40761,-73774,2,0,3,1160,52,2
1,40767,-73779,1,0,3,4980,56,1
0,40762,-73771,2,0,4,4560,111,2
0,40768,-73776,3,1,1,3270,202,0
1,40765,-73775,3,1,1,12120,35,0
1,40760,-73775,4,0,5,2520,168,2
1,40769,-73771,4,1,1,3400,108,0
1,40768,-73775,0,0,4,2790,146,1
1,40764,-73773,0,1,1,710,168,2
1,40766,-73777,2,0,4,790,168,2
1,40767,-73777,4,0,3,2960,183,0
1,40768,-73772,4,1,1,1100,487,0
1,40761,-73772,4,0,3,3390,96,0
1,40765,-73779,4,1,3,5950,147,0
1,40762,-73777,0,1,3,4440,79,2
1,40762,-73773,2,1,1,9740,40,0
1,40765,-73778,0,1,1,5900,341,2
1,40760,-73777,1,0,5,110,69,1
1,40761,-73779,0,0,4,1310,133,1
0,40769,-73779,3,0,3,2009,149,2
1,40765,-73776,2,1,3,5370,111,0
0,40768,-73777,1,1,3,5240,8,2
0,40768,-73774,3,1,2,8020,170,0
0,40760,-73770,1,1,3,6850,252,2
1,40762,-73776,1,1,2,7830,197,2
0,40767,-73779,0,1,1,11530,229,2
0,40767,-73774,2,1,3,14240,133,0
0,40764,-73778,0,0,3,3220,33,1
1,40768,-73778,4,0,5,1480,34,0
1,40768,-73774,1,0,3,3480,133,1
1,40760,-73771,3,1,1,4059,27,0
1,40760,-73773,1,1,3,14040,86,2
1,40760,-73776,0,1,1,3490,197,2
1,40766,-73776,1,1,3,5630,52,2
0,40763,-73775,1,0,3,400,68,1
1,40764,-73779,1,1,2,3260,374,2
0,40769,-73776,1,0,5,1870,17,1
0,40768,-73774,2,0,3,4930,141,2
0,40765,-73775,0,0,4,1290,138,1
0,40768,-73777,0,0,5,4210,160,1
0,40762,-73778,4,1,1,760,23,0
1,40763,-73772,4,0,4,160,55,0
1,40769,-73777,3,1,2,1860,34,0
0,40762,-73774,3,0,3,4920,100,2
1,40765,-73774,2,1,3,12840,232,0
1,40768,-73776,2,0,5,2870,23,0
1,40762,-73773,2,0,4,4090,181,2
1,40765,-73776,3,0,4,70,161,0
0,40766,-73771,3,0,5,4120,144,2
0,40766,-73776,1,0,3,730,117,1
1,40766,-73771,1,1,2,4030,431,2
1,40765,-73772,1,0,4,3590,83,1
1,40769,-73775,3,1,3,6620,225,0
1,40768,-73773,1,1,3,8550,223,2
0,40766,-73770,4,1,2,11140,395,0
1,40765,-73775,3,0,3,3250,194,0
1,40767,-73773,1,0,3,1670,91,1
1,40768,-73774,4,1,1,120,170,0
1,40766,-73777,0,1,1,440,90,2
0,40760,-73776,4,0,3,2600,49,2
1,40767,-73775,3,0,4,4990,108,2
0,40762,-73777,4,0,5,2140,139,2
1,40762,-73779,4,0,3,1820,110,0
0,40763,-73778,2,0,5,1920,91,2
0,40765,-73775,0,0,3,1320,172,1
0,40767,-73776,2,1,3,5400,333,0
1,40762,-73779,1,1,1,11170,165,2
0,40765,-73779,2,0,3,3710,106,2
1,40762,-73772,1,1,2,11540,422,2
0,40762,-73773,1,0,4,1690,110,1
0,40760,-73774,1,1,3,5210,7,2
1,40766,-73779,3,1,3,2770,390,0
0,40761,-73772,0,0,4,4990,80,1
0,40762,-73773,0,1,3,5560,192,2
0,40767,-73771,2,0,3,830,150,2
1,40766,-73771,2,1,2,7440,52,0
0,40761,-73771,2,1,3,7810,356,0
0,40761,-73777,1,1,1,4490,233,2
1,40768,-73770,1,1,1,11210,195,2
0,40763,-73771,0,1,3,4440,466,2
0,40769,-73775,3,1,2,13990,2,0
1,40768,-73774,1,0,5,4750,182,1
0,40768,-73777,3,1,2,8580,14,0
0,40768,-73771,0,0,5,2710,140,1
1,40762,-73775,4,0,4,2410,68,2
0,40768,-73775,1,0,3,1510,159,1
1,40765,-73771,1,1,3,4680,172,2
0,40765,-73778,4,1,2,5640,85,0
0,40767,-73774,0,1,1,14780,156,2
0,40762,-73775,0,1,2,6140,128,2
0,40763,-73771,1,0,4,350,99,1
0,40763,-73775,0,0,4,4150,122,1
1,40763,-73771,0,0,4,2540,108,1
1,40767,-73770,0,0,4,870,110,1
0,40768,-73775,2,1,3,4340,250,0
0,40765,-73771,2,0,4,2310,184,2
0,40765,-73778,1,1,1,4950,191,2
0,40762,-73773,4,0,5,1130,187,2
1,40761,-73779,1,0,5,1600,89,1
1,40764,-73778,1,0,5,3050,111,1
1,40766,-73777,1,0,4,4540,7,1
1,40764,-73771,0,1,1,4360,137,2
1,40769,-73770,0,0,3,1940,69,1
1,40767,-73771,4,0,4,3670,40,0
0,40765,-73772,0,0,3,2480,123,1
0,40765,-73776,2,0,3,2750,196,2
1,40768,-73778,0,0,4,770,182,1
1,40762,-73777,2,1,2,8300,29,0
0,40763,-73778,0,1,2,13490,185,2
0,40762,-73772,2,1,1,5310,342,0
0,40763,-73771,0,1,2,9970,82,2
0,40760,-73776,4,0,4,240,85,2
1,40769,-73779,2,0,5,4140,68,0
1,40764,-73771,3,1,1,2000,195,0
0,40769,-73776,4,0,4,4890,66,2
0,40767,-73775,0,0,4,810,43,1
1,40762,-73779,1,0,3,4410,145,1
1,40763,-73771,0,1,3,6260,438,2
0,40763,-73774,1,1,1,6230,214,2
1,40762,-73773,1,0,3,4260,33,1
1,40763,-73779,2,0,3,3310,116,0
0,40760,-73778,1,1,3,11590,88,2
1,40761,-73772,1,1,1,12530,144,2
1,40769,-73776,2,1,3,7210,184,0
0,40769,-73771,3,1,1,7320,119,0
0,40769,-73776,4,1,1,13620,232,0
0,40761,-73776,0,1,3,7540,73,2
0,40766,-73776,0,0,3,1320,181,1
0,40762,-73777,3,1,2,8210,260,0
1,40764,-73772,4,1,2,10060,241,0
0,40768,-73770,0,0,5,290,199,1
0,40769,-73779,4,1,1,1020,64,0
1,40763,-73772,4,0,4,2120,92,0
0,40766,-73774,2,0,5,4600,159,2
1,40761,-73772,4,1,1,8890,48,0
0,40763,-73770,0,0,4,2460,83,1
1,40769,-73774,2,1,3,570,226,0
0,40768,-73772,0,0,3,1880,108,1
0,40766,-73770,0,1,3,6080,3,2
1,40763,-73779,2,1,3,12730,200,0
1,40760,-73776,0,1,2,2990,341,2
0,40762,-73777,1,1,2,14170,118,2
1,40766,-73778,1,1,3,3510,237,2
0,40760,-73775,2,1,2,11100,152,0
1,40769,-73770,0,0,5,1880,118,1
0,40768,-73771,3,1,1,7980,212,0
1,40761,-73779,3,1,1,13800,238,0
0,40765,-73773,0,1,2,12090,251,1
0,40765,-73770,2,0,5,120,31,2
0,40768,-73773,0,0,3,2100,7,1
1,40763,-73774,4,1,2,5270,16,0
1,40762,-73771,4,1,2,330,374,0
1,40766,-73771,2,0,3,4530,42,0
1,40763,-73776,4,1,2,12490,40,0
1,40768,-73777,1,0,3,880,132,1
1,40763,-73776,1,1,3,9710,45,2
1,40762,-73771,3,0,4,3000,77,0
0,40764,-73779,3,0,4,2640,112,2
1,40760,-73777,3,0,3,440,63,2
0,40768,-73778,0,0,5,120,57,1
1,40767,-73770,1,1,2,9370,112,2
0,40761,-73778,0,0,3,2440,14,1
1,40760,-73779,4,0,3,2720,183,0
0,40764,-73779,3,0,5,170,45,2
0,40762,-73776,4,0,4,3740,41,2
0,40767,-73770,4,0,3,4600,54,2
0,40761,-73773,0,1,3,13880,60,2
1,40768,-73778,2,0,3,680,27,0
1,40766,-73771,4,1,2,4900,21,0
1,40760,-73771,1,1,1,7570,181,2
0,40763,-73779,3,0,5,590,103,2
1,40762,-73770,1,1,2,5600,138,2
1,40765,-73770,2,0,5,2400,33,2
1,40769,-73772,0,1,1,3020,85,2
0,40765,-73773,0,1,3,9070,64,2
1,40765,-73777,0,0,5,3180,40,1
0,40761,-73774,0,0,3,590,85,1
0,40766,-73775,0,1,3,4430,200,2
0,40767,-73776,2,1,1,2740,471,0
0,40764,-73779,1,1,3,9410,250,1
0,40767,-73772,0,1,1,3460,284,2
1,40761,-73774,1,0,3,4210,39,1
1,40761,-73775,0,0,4,1540,70,1
1,40768,-73774,2,0,3,3600,162,2
0,40763,-73770,1,1,1,14800,91,2
0,40761,-73771,0,1,1,10050,222,2
1,40764,-73770,0,0,3,4030,52,1
0,40767,-73772,4,0,4,3660,138,2
1,40762,-73775,1,0,3,1350,144,1
1,40765,-73777,0,1,1,4900,161,2
0,40765,-73770,3,1,2,7520,222,0
0,40765,-73775,0,0,4,2500,169,1
0,40764,-73774,3,1,3,12880,106,0
0,40762,-73772,0,0,4,2450,86,1
0,40762,-73774,3,1,2,760,213,0
0,40765,-73778,2,1,1,9880,63,0
1,40762,-73770,2,1,1,10060,80,0
1,40761,-73777,4,1,1,9700,143,0
1,40761,-73779,1,1,2,10120,46,2
0,40761,-73776,2,0,3,4520,63,2
1,40767,-73779,2,1,3,2060,71,0
1,40761,-73775,3,0,3,900,86,0
0,40766,-73770,2,0,4,2220,45,2
1,40767,-73775,1,0,4,4600,45,1
1,40768,-73773,2,1,1,6880,178,0
0,40761,-73771,2,0,5,2960,187,2
1,40760,-73778,3,1,2,3320,433,0
1,40769,-73778,4,0,5,3970,66,0
1,40764,-73777,3,0,5,3260,176,2
1,40766,-73777,2,1,2,4250,129,0
1,40760,-73770,1,0,3,2160,192,1
0,40763,-73776,0,1,1,12880,145,2
1,40766,-73779,4,1,2,2990,100,0
0,40764,-73772,1,1,2,6510,36,2
1,40761,-73771,2,1,3,6700,25,0
0,40764,-73771,2,0,5,4340,15,2
0,40763,-73775,0,0,5,1210,2,1
1,40760,-73778,3,1,1,340,161,0
1,40768,-73770,3,0,3,290,68,2
1,40765,-73779,3,0,3,3500,185,2
1,40766,-73775,4,0,4,1180,159,2
1,40769,-73771,4,1,3,4000,204,0
0,40765,-73779,3,1,3,6720,241,0
1,40765,-73779,0,1,1,12840,187,2
0,40765,-73773,1,0,5,3220,191,1
0,40766,-73773,2,0,5,1680,177,2
1,40767,-73777,4,0,5,690,49,0
0,40768,-73777,0,1,3,5070,211,1
0,40769,-73776,3,1,2,580,82,0
0,40764,-73778,1,0,3,4840,200,1
0,40766,-73779,2,1,2,3670,233,0
1,40765,-73771,4,1,3,14560,20,0
1,40760,-73772,2,0,5,2560,126,2
0,40767,-73775,4,0,4,2990,52,2
1,40768,-73776,1,0,5,2790,8,1
0,40764,-73772,1,1,1,3060,492,2
0,40767,-73773,1,0,5,2950,91,1
1,40766,-73778,3,0,3,4460,96,2
0,40760,-73776,3,1,2,13140,256,0
1,40767,-73771,1,1,3,8300,196,2
1,40765,-73772,0,0,5,1620,191,1
0,40760,-73774,0,1,3,8330,239,2
0,40765,-73777,1,0,5,4210,155,1
1,40765,-73778,2,0,4,2800,151,0
0,40761,-73774,4,0,4,2100,138,2
1,40768,-73772,3,1,1,8700,218,0
1,40762,-73777,4,0,5,4930,41,0
1,40763,-73774,0,0,5,1300,134,1
1,40765,-73778,1,1,3,2730,195,2
0,40766,-73773,2,1,1,14940,49,0
0,40765,-73771,3,1,3,440,82,0
1,40760,-73770,0,1,2,11750,246,2
0,40763,-73774,4,0,5,4210,66,2
1,40768,-73777,0,1,3,9220,56,2
0,40766,-73771,1,1,1,850,76,2
0,40766,-73773,3,0,4,2670,73,2
0,40762,-73773,2,0,3,3190,197,2
1,40769,-73775,1,0,3,3670,64,1
1,40769,-73776,4,1,2,13170,95,0
0,40769,-73778,1,0,5,2270,178,1
1,40765,-73770,0,1,3,1910,350,2
1,40762,-73779,1,0,4,200,35,1
0,40768,-73771,1,0,5,4890,153,1
1,40769,-73778,0,0,4,4590,29,1
0,40769,-73770,1,1,3,14710,154,1
0,40761,-73775,0,0,5,4540,158,1
1,40767,-73779,0,1,2,12000,173,2
1,40766,-73774,3,1,1,8840,17,0
1,40764,-73772,3,0,3,1990,8,2
0,40769,-73774,3,0,3,4350,79,2
0,40769,-73772,3,0,4,2270,192,2
0,40767,-73779,1,0,3,670,60,1
1,40764,-73773,1,0,5,1220,8,1
0,40762,-73776,1,1,1,12170,218,2
0,40765,-73775,2,0,4,4120,133,2
1,40769,-73772,1,1,3,130,54,2
1,40767,-73775,4,1,2,12160,157,0
1,40762,-73777,4,0,3,2770,134,0
0,40761,-73775,3,1,1,10610,427,0
0,40766,-73778,1,1,1,11090,12,2
